Rcd_DT,CIF_NO,APPL_NO,AGREE_NO,APPL_DT,APPL_STS,JUDGE_DT,SCORING_POINT,SCORING_TYPE,SCORING_RANK,LOAN_CODE,LOAN_TYP_ID,LOAN_GRP,AGENT_CODE1,AGENT_CODE2,APPL_CHANNEL,REJECT_CODE,FIN_AMT,FIN_PRFT_AMT,FIN_TOTAL_AMT,INST_AMT,DEPOSIT,INTEREST,TOTAL_INST,JointIncome_FG,SCORE_DECISION,NetIncome,Income,Age,HomeYear,YearOfBusiness,AnnualIncome,TOTAL_AEON_INST,TOTAL_AEON_OSB,CUR_REPAY_RATIO,NEW_REPAY_RATIO,NDI,CUR_DSR,NEW_DSR,B_OtherIncome,B_NonBankCommitment,DEPENDANT,YEAR_MADE,NOB,HomeOwner_flag,CIFState,Race,Gender,Marital,National,Occupation,Academic,B_AdvInstallPymt,AdvInstallPymtBand,JudgeWeek_FG,Biometric_FG,E-KYC,OTP,APPLY_FIN_AMT,PreAssessment_Flag
2026-09-02,43716263,00000000590,800000000590,20260830,Approve,20260927,980,1,D,194,16,,5132,53,PARTNER,,32881.5,11623.61,44505.11,529.82,5,5.05,84, ,A,22822.21,22822.21,28,4,0,363169.92,108,46849.5,22.02,23.23,4565.79,31.53,36.48,251.67,1199.63,0,,Financial Services,N,Pulau Pinang,Malay,F,DIVORCED,MALAYSIAN,Nurse,Bachelor Degree,3146.22,,,N,pass,pass,39087.22,N
2026-09-02,94463186,00000000591,800000000591,20260831,Approve,20260908,782,2,B,118,24,3,5630,49,PARTNER,,55768.46,8231.42,63999.88,1777.77,30,4.92,36,Y,A,9507.57,9507.57,35,1,7,142392.6,84,64413.84,31.92,34.45,6464.19,32.14,39.33,2651.26,851.53,0,,Plantation,Y,Sarawak,Chinese,F,SINGLE,MALAYSIAN,Civil Servant,Bachelor Degree,3685.53,C,,Y,fail,fail,62401.96,N
2026-09-02,98480354,00000000592,800000000592,20260826,Approve,20260913,897,3,F,171,30,3,6484,61,COUNTER,,48497.28,11784.84,60282.12,1004.7,30,4.86,60, ,A,16510.76,16510.76,60,2,31,245316.0,84,53329.71,15.21,21.83,3468.62,18.29,22.74,821.59,1711.83,0,,Real Estate,Y,Kelantan,Malay,F,SINGLE,MALAYSIAN,Accountant,SPM,3947.54,,,Y,fail,pass,61831.82,N
2026-09-02,32633927,00000000593,800000000593,20260828,Approve,20260906,817,1,F,187,16,3,8800,30,PARTNER,,79065.48,37785.39,116850.87,1081.95,20,5.31,108,N,A,8592.97,8592.97,34,0,14,138744.36,108,58728.89,19.35,20.52,6086.65,19.54,25.46,2337.93,1298.67,0,,Real Estate,Y,Selangor,Malay,F,SINGLE,MALAYSIAN,Factory Worker,SPM,2229.92,A,,Y,fail,pass,85094.99,Y
2026-09-02,96719643,00000000594,800000000594,20260831,Approve,20260903,676,2,G,165,13,3,6044,64,TELEMARKETING,,126323.55,23003.52,149327.07,4147.97,20,6.07,36, ,A,16240.84,16240.84,28,0,2,235205.04,60,86687.81,38.05,47.98,2386.61,47.65,49.02,754.16,236.55,3,2018,Agriculture,Y,Labuan,Indian,F,MARRIED,MALAYSIAN,Civil Servant,Bachelor Degree,4729.01,C,,Y,fail,pass,127473.93,Y
2026-09-02,53712695,00000000595,800000000595,20260828,Approve,20260917,801,1,E,107,27,3,2742,90,WEBSITE,,64716.33,16793.89,81510.22,1358.5,0,5.19,60,-,A,8121.48,8121.48,40,0,16,115155.96,84,44632.59,21.63,30.92,7546.53,14.31,25.76,1679.9,1174.36,1,,Hospitality,Y,Kedah,Malay,F,SINGLE,MALAYSIAN,Contractor,Bachelor Degree,2066.74,,1,N,pass,pass,91351.32,Y
2026-09-02,47832433,00000000596,800000000596,20260826,Approve,20260909,774,4,D,192,11,3,7096,59,PARTNER,,78737.31,20078.01,98815.32,1646.92,0,5.1,60,N,A,20888.04,20888.04,57,31,9,326394.72,84,143884.77,27.76,29.81,6065.65,30.99,34.92,2573.78,738.2,2,2026,Oil & Gas,Y,Kuala Lumpur,Chinese,F,MARRIED,MALAYSIAN,Accountant,Bachelor Degree,2048.14,C,,Y,pass,fail,108699.99,Y
2026-09-02,84470967,00000000597,800000000597,20260827,Approve,20260903,130,3,G,178,20,3,4298,28,COUNTER,,89525.8,35362.69,124888.49,2081.47,10,7.9,60, ,A,2300.68,2300.68,21,0,0,31902.48,60,32565.28,42.83,50.29,3056.93,43.88,52.17,2414.47,1358.74,0,,Professional Services,N,Kelantan,Malay,F,SINGLE,MALAYSIAN,Supervisor,Diploma,3752.61,C,,N,pass,fail,140455.44,Y
2026-09-02,96095674,00000000598,800000000598,20260828,Approve,20260830,273,2,B,122,33,2,9268,96,PARTNER,,6752.3,4727.96,11480.26,106.3,20,7.78,108,Y,A,8879.26,8879.26,23,1,0,130303.08,60,105580.43,46.43,52.73,2311.14,46.4,54.89,2744.61,1081.73,0,2012,Plantation,N,Negeri Sembilan,Chinese,M,MARRIED,MALAYSIAN,Supervisor,STPM,4214.89,B,,Y,fail,pass,6950.18,N
2026-09-02,47353629,00000000599,800000000599,20260901,Approve,20260914,844,1,F,185,27,2,1093,95,TELEMARKETING,,65857.67,23603.39,89461.06,1065.01,0,5.12,84,-,A,18845.13,18845.13,28,5,2,295669.08,36,55289.2,18.82,28.28,6356.93,16.21,22.79,720.74,747.17,3,2010,Construction,N,Kedah,Chinese,M,MARRIED,MALAYSIAN,Retail Assistant,STPM,4880.85,A,1,Y,pass,pass,100922.55,N
2026-09-02,58865252,00000000600,800000000600,20260827,Approve,20260912,706,1,E,192,30,3,9592,81,COUNTER,,69989.99,34960.0,104949.99,971.76,5,5.55,108, ,A,19349.47,19349.47,65,30,6,310575.12,12,168508.22,19.32,27.8,5745.26,13.53,22.42,540.57,1191.18,2,2019,Professional Services,N,Kuala Lumpur,Malay,M,MARRIED,MALAYSIAN,Supervisor,SPM,3218.22,C,1,N,pass,pass,75362.1,N
2026-09-02,80859233,00000000601,800000000601,20260902,Approve,20260914,862,3,A,118,33,1,7712,43,MOBILE_APP,,121209.53,15999.66,137209.19,3811.37,30,4.4,36,N,A,15565.52,15565.52,47,12,18,249933.6,84,54762.36,18.56,28.19,754.33,14.27,23.13,1761.1,1383.14,0,2025,Retail Trade,Y,Pulau Pinang,Chinese,M,MARRIED,MALAYSIAN,Factory Worker,Diploma,1741.85,A,,N,pass,fail,140499.07,N
2026-09-02,75084715,00000000602,800000000602,20260828,Approve,20260829,203,2,B,195,12,3,2302,99,WEBSITE,,120692.29,29364.43,150056.72,4168.24,20,8.11,36,-,A,1590.72,1590.72,35,15,1,24928.92,36,11885.55,43.99,51.72,683.57,51.72,55.22,90.5,1231.91,0,,Government,Y,Kuala Lumpur,Chinese,M,SINGLE,MALAYSIAN,IT Executive,Master Degree,4358.89,A,1,N,pass,fail,124680.66,N
2026-09-02,87710695,00000000603,800000000603,20260826,Approve,20260907,888,3,A,165,20,3,5722,63,WEBSITE,,22364.2,6027.15,28391.35,473.19,0,5.39,60,-,A,17209.02,17209.02,40,2,13,272129.52,36,74913.36,15.86,22.07,1773.23,17.74,23.17,1562.42,1254.52,0,,Telecommunications,Y,Pulau Pinang,Chinese,M,DIVORCED,MALAYSIAN,Businessman,Diploma,1140.67,B,1,Y,fail,pass,33222.0,Y
2026-09-02,51698066,00000000604,800000000604,20260829,Approve,20260919,340,2,B,156,15,1,4416,92,TELEMARKETING,,17751.8,4281.73,22033.53,612.04,30,8.04,36,N,A,15576.35,15576.35,57,2,2,220374.96,84,176948.54,39.26,48.38,518.39,56.7,62.1,524.62,387.6,3,,Agriculture,N,Pahang,Chinese,F,MARRIED,MALAYSIAN,Nurse,Bachelor Degree,2317.19,A,1,Y,fail,fail,26273.41,Y
2026-09-02,73680989,00000000605,800000000605,20260826,Approve,20260901,535,2,D,128,18,,9493,54,COUNTER,,38790.52,22727.37,61517.89,569.61,20,6.51,108,N,A,10902.0,10902.0,56,22,11,162220.92,108,58093.82,22.33,24.17,992.68,27.85,33.86,755.84,1994.93,2,,Government,Y,Kuala Lumpur,Malay,M,SINGLE,MALAYSIAN,Accountant,SPM,3503.13,A,1,N,pass,pass,48802.17,N
2026-09-02,56488366,00000000606,800000000606,20260828,Approve,20260830,734,3,G,107,23,,7946,48,PARTNER,,108315.76,45189.34,153505.1,1827.44,5,5.96,84, ,A,18293.35,18293.35,28,9,3,274664.16,12,62768.99,20.91,25.85,1888.12,19.48,29.15,923.98,1888.29,3,2026,Food & Beverage,Y,Sabah,Malay,F,MARRIED,MALAYSIAN,Driver,Diploma,1894.58,,,N,fail,pass,109271.93,N
2026-09-02,32414131,00000000607,800000000607,20260831,Approve,20260901,779,1,B,106,18,1,3691,36,COUNTER,,24241.41,9112.35,33353.76,397.07,5,5.37,84, ,A,23848.05,23848.05,38,13,2,330803.64,84,186010.16,26.75,29.53,5909.71,29.78,41.46,385.86,763.38,0,,Manufacturing,N,Selangor,Malay,F,SINGLE,MALAYSIAN,Contractor,Bachelor Degree,2636.6,C,,Y,fail,pass,34018.71,Y
2026-09-02,34290898,00000000608,800000000608,20260827,Approve,20260831,912,4,D,173,14,3,7187,34,PARTNER,,76199.51,26083.09,102282.6,1217.65,0,4.89,84,N,A,11575.13,11575.13,41,3,16,182548.08,12,36429.19,19.98,29.9,3575.34,17.99,25.62,511.59,88.69,0,2021,Food & Beverage,Y,Pulau Pinang,Malay,M,SINGLE,MALAYSIAN,Lecturer,Master Degree,2298.75,B,1,Y,pass,fail,105801.53,N
2026-09-02,45856430,00000000609,800000000609,20260826,Approve,20260831,884,2,C,175,10,2,8854,53,COUNTER,,37451.05,5190.72,42641.77,1184.49,10,4.62,36,-,A,16716.47,16716.47,41,23,23,242473.56,108,44935.82,24.01,25.66,7762.04,33.82,38.61,1135.87,628.87,0,,Oil & Gas,Y,Perak,Indian,F,MARRIED,MALAYSIAN,Contractor,Bachelor Degree,2354.14,A,,Y,pass,fail,44236.17,Y
2026-09-02,17812261,00000000610,800000000610,20260902,Approve,20260909,769,3,E,141,22,1,9492,58,MOBILE_APP,,32096.13,15512.06,47608.19,440.82,0,5.37,108,-,A,20755.8,20755.8,53,34,12,323495.04,12,110159.21,18.97,23.83,1449.16,27.37,30.24,2773.26,25.85,1,2022,Agriculture,N,Johor,Malay,F,SINGLE,MALAYSIAN,Lecturer,SPM,4995.87,C,,N,fail,pass,36699.25,Y
2026-09-02,31052607,00000000611,800000000611,20260829,Approve,20260927,226,1,D,160,11,1,1749,73,MOBILE_APP,,60435.2,33928.32,94363.52,1123.38,0,8.02,84,-,A,12715.86,12715.86,64,0,13,200922.72,108,156890.24,36.3,43.76,917.26,49.07,60.0,2054.0,694.1,1,,Construction,N,Johor,Malay,M,SINGLE,MALAYSIAN,Contractor,SPM,4560.55,A,,N,pass,fail,83447.82,N
2026-09-02,57710644,00000000612,800000000612,20260826,Approve,20260827,876,4,F,112,28,2,5904,82,TELEMARKETING,,83458.68,23034.6,106493.28,1774.89,30,5.52,60, ,A,6662.47,6662.47,54,18,29,98652.12,108,42201.67,24.18,25.54,4192.92,22.75,33.31,2447.8,1610.2,2,,Plantation,Y,Sabah,Malay,M,MARRIED,MALAYSIAN,Clerk,Bachelor Degree,1331.99,B,,N,fail,pass,102472.72,N
2026-09-02,23637172,00000000613,800000000613,20260830,Approve,20260924,860,3,B,134,21,3,5431,53,COUNTER,,21365.66,6879.74,28245.4,336.25,0,4.6,84,N,A,15319.49,15319.49,27,7,6,233319.84,108,40871.41,10.59,19.1,1044.31,9.8,17.46,296.3,1662.21,1,2020,Retail Trade,Y,Pulau Pinang,Chinese,M,MARRIED,MALAYSIAN,Teacher,SPM,2379.26,B,1,Y,pass,pass,30882.36,Y
2026-09-02,23912513,00000000614,800000000614,20260830,Approve,20260925,844,1,G,114,17,1,6248,99,WEBSITE,,30363.18,4836.85,35200.03,977.78,30,5.31,36, ,A,20340.28,20340.28,37,0,6,320840.88,108,66479.91,23.19,26.43,7135.48,14.83,25.97,1725.92,246.99,0,,Agriculture,Y,Sabah,Malay,M,MARRIED,MALAYSIAN,Businessman,Bachelor Degree,4774.32,C,1,Y,fail,pass,48569.79,N
2026-09-02,91105461,00000000615,800000000615,20260901,Approve,20260925,793,2,B,149,33,3,7953,33,PARTNER,,2669.31,728.72,3398.03,56.63,0,5.46,60, ,A,20957.14,20957.14,27,4,8,300218.52,60,115651.66,20.45,26.38,4598.11,27.64,30.73,2717.94,468.45,0,2024,Real Estate,Y,Negeri Sembilan,Chinese,F,SINGLE,MALAYSIAN,Engineer,SPM,2039.12,A,,N,fail,pass,3810.51,N
2026-09-02,47761032,00000000616,800000000616,20260902,Approve,20260913,641,2,F,119,27,3,4500,85,PARTNER,,30124.84,16240.3,46365.14,429.31,20,5.99,108, ,A,8795.67,8795.67,35,5,14,131965.32,12,66324.62,32.4,39.47,3843.92,37.4,42.38,1790.6,1422.39,5,,Telecommunications,Y,Kelantan,Malay,F,MARRIED,MALAYSIAN,Police Officer,Bachelor Degree,61.01,A,1,Y,fail,fail,49624.19,N
2026-09-02,42534155,00000000617,800000000617,20260829,Approve,20260920,480,3,A,151,31,2,6340,12,PARTNER,,15027.01,9372.35,24399.36,225.92,30,6.93,108, ,A,9122.88,9122.88,23,5,4,137088.96,108,58801.73,40.15,45.32,4677.73,48.17,56.59,2999.8,1676.26,0,,Healthcare,Y,Selangor,Malay,M,SINGLE,MALAYSIAN,Teacher,Certificate,3861.49,A,1,Y,pass,fail,21861.85,Y
2026-09-02,51767937,00000000618,800000000618,20260901,Approve,20260907,456,3,C,167,17,1,3202,54,TELEMARKETING,,100259.5,69570.07,169829.57,1572.5,0,7.71,108,-,A,2227.19,2227.19,47,28,8,33628.2,12,31916.38,27.81,29.26,2985.93,31.01,36.66,975.8,869.77,2,,Professional Services,Y,Kedah,Malay,F,DIVORCED,MALAYSIAN,Technician,SPM,2366.66,A,,Y,fail,pass,135037.33,N
2026-09-02,42533446,00000000619,800000000619,20260901,Approve,20260917,508,3,F,139,23,3,5856,49,COUNTER,,68222.88,23536.89,91759.77,1529.33,20,6.9,60,N,A,7790.99,7790.99,32,1,2,125062.56,84,109455.92,35.01,36.47,3509.66,51.82,54.83,610.37,1410.59,2,,Wholesale,Y,Terengganu,Others,F,MARRIED,MALAYSIAN,Contractor,Diploma,4357.18,A,,N,pass,fail,107601.03,N
2026-09-02,87018477,00000000620,800000000620,20260902,Approve,20260923,999,4,D,150,31,2,8479,57,COUNTER,,71671.11,9546.59,81217.7,2256.05,0,4.44,36,N,A,24651.57,24651.57,38,3,16,357730.8,108,33854.58,9.23,11.57,3796.68,9.34,10.78,1903.3,1593.32,3,,Construction,Y,Johor,Malay,F,MARRIED,MALAYSIAN,Nurse,PhD,670.71,A,1,Y,pass,pass,95469.78,N
2026-09-02,49158452,00000000621,800000000621,20260829,Approve,20260916,876,1,D,161,18,1,9185,47,WEBSITE,,101285.8,26081.09,127366.89,2122.78,20,5.15,60, ,A,21179.44,21179.44,26,5,6,323148.96,36,83495.35,6.73,13.31,4222.01,5,8,1067.9,75.09,0,,Professional Services,N,Johor,Malay,F,SINGLE,MALAYSIAN,Police Officer,Bachelor Degree,2345.8,A,1,N,fail,fail,136356.92,Y
2026-09-02,94556169,00000000622,800000000622,20260902,Approve,20260904,918,4,F,181,28,2,8499,12,MOBILE_APP,,94321.53,21693.95,116015.48,1933.59,10,4.6,60, ,A,21140.59,21140.59,36,6,17,330060.96,12,39019.91,16.27,19.62,3487.44,16.28,27.02,2226.18,1364.19,3,2015,Hospitality,N,Johor,Chinese,M,WIDOWED,MALAYSIAN,Driver,Bachelor Degree,358.53,A,1,Y,fail,pass,102804.47,Y
2026-09-02,72725216,00000000623,800000000623,20260827,Approve,20260829,592,4,A,138,35,,2094,61,MOBILE_APP,,51923.84,10280.92,62204.76,1727.91,5,6.6,36, ,A,3234.07,3234.07,41,12,11,51953.76,12,17572.0,37.21,39.91,3118.84,40.85,43.88,2086.2,286.22,1,,Education,Y,Selangor,Indian,F,MARRIED,MALAYSIAN,Civil Servant,SPM,470.9,,,Y,fail,pass,74718.17,N
2026-09-02,65432489,00000000624,800000000624,20260829,Approve,20260913,64,3,E,180,22,1,4944,24,TELEMARKETING,,89250.83,47356.49,136607.32,1626.28,0,7.58,84,Y,A,10704.67,10704.67,43,16,10,148459.44,84,189297.76,54.02,60.76,7499.88,53.24,63.69,290.8,136.72,0,,Hospitality,Y,Perak,Indian,F,MARRIED,MALAYSIAN,Self-Employed,SPM,1914.87,B,1,Y,pass,fail,106959.61,Y
2026-09-02,61478837,00000000625,800000000625,20260827,Approve,20260916,441,3,A,103,11,1,7628,59,PARTNER,,96504.77,46341.59,142846.36,1700.55,30,6.86,84,N,A,5155.29,5155.29,43,15,8,71757.96,36,71087.99,31.74,33.45,1419.63,39.02,50.2,789.81,121.85,0,,Hospitality,N,Selangor,Chinese,F,MARRIED,MALAYSIAN,Accountant,SPM,4555.48,,,Y,pass,fail,97862.23,Y
2026-09-02,89149363,00000000626,800000000626,20260826,Approve,20260918,749,1,F,198,29,2,6269,23,WEBSITE,,98653.56,51053.22,149706.78,1386.17,30,5.75,108,Y,A,20238.16,20238.16,42,16,15,282459.84,12,91777.01,33.72,41.57,813.56,34.22,40.41,229.01,190.62,2,2013,Oil & Gas,N,Kuala Lumpur,Malay,F,MARRIED,MALAYSIAN,Security Guard,Master Degree,2758.08,C,,Y,pass,pass,144937.32,N
2026-09-02,27544302,00000000627,800000000627,20260902,Approve,20261001,665,2,F,162,20,,6568,20,WEBSITE,,56693.01,22382.4,79075.41,941.37,10,5.64,84,Y,A,19150.69,19150.69,25,1,3,292711.92,36,158768.14,21.98,28.28,2833.02,22.86,34.86,1953.48,1823.64,2,2017,Real Estate,N,Kuala Lumpur,Malay,F,MARRIED,MALAYSIAN,Engineer,Bachelor Degree,1031.58,B,1,Y,fail,pass,69230.99,Y
2026-09-02,53508227,00000000628,800000000628,20260826,Approve,20260917,922,3,D,155,17,1,3961,64,MOBILE_APP,,69201.19,31202.82,100404.01,929.67,30,5.01,108,Y,A,21892.33,21892.33,54,14,7,334767.12,12,102073.48,27.88,30.21,1265.84,32.82,36.74,1785.92,564.45,3,2026,Retail Trade,Y,Selangor,Malay,M,MARRIED,MALAYSIAN,Doctor,Diploma,4392.39,B,1,Y,pass,pass,93439.88,Y
2026-09-02,26853900,00000000629,800000000629,20260902,Approve,20260912,730,2,D,111,35,1,1156,70,WEBSITE,,113017.08,57774.33,170791.41,1581.4,20,5.68,108,N,A,23556.17,23556.17,22,2,1,326939.64,84,130830.95,21.52,28.1,7461.07,23.87,32.79,559.37,1127.91,0,2013,Education,Y,Sabah,Chinese,M,SINGLE,MALAYSIAN,Nurse,SPM,4881.48,,,Y,fail,pass,138055.11,Y
2026-09-02,76334640,00000000630,800000000630,20260827,Approve,20260905,869,2,B,111,19,2,4918,10,TELEMARKETING,,18796.6,4896.51,23693.11,394.89,10,5.21,60,Y,A,20291.42,20291.42,55,5,23,306423.12,12,78246.68,26.99,31.19,6854.0,28.13,34.84,2213.18,1430.15,5,,Professional Services,N,Putrajaya,Others,F,MARRIED,MALAYSIAN,Nurse,Bachelor Degree,3883.63,B,1,N,fail,fail,19645.7,Y
2026-09-02,13909854,00000000631,800000000631,20260902,Approve,20260911,711,1,C,123,31,1,3751,91,WEBSITE,,47196.82,18435.08,65631.9,781.33,5,5.58,84,Y,A,21149.15,21149.15,34,12,8,311191.32,60,105424.33,36.1,43.13,7089.54,38.52,42.54,2217.7,505.8,3,2012,Plantation,N,Selangor,Indian,M,MARRIED,MALAYSIAN,Doctor,SPM,778.76,,,N,pass,fail,54873.07,Y
2026-09-02,80742278,00000000632,800000000632,20260826,Approve,20260902,579,3,E,102,24,,8182,79,PARTNER,,96517.15,30692.45,127209.6,2120.16,0,6.36,60,Y,A,17479.26,17479.26,64,0,16,277428.6,36,89127.74,27.65,34.23,3136.6,24.68,35.52,2925.35,994.7,0,2010,Food & Beverage,N,Johor,Malay,F,SINGLE,MALAYSIAN,Retail Assistant,Bachelor Degree,915.97,B,1,Y,pass,pass,136818.36,N
2026-09-02,99796439,00000000633,800000000633,20260827,Approve,20260828,864,4,D,161,17,1,5869,26,PARTNER,,14133.62,3540.47,17674.09,294.57,0,5.01,60,-,A,23563.04,23563.04,42,3,12,349917.24,60,49052.81,17.77,27.47,5912.38,21.44,29.19,1262.54,1755.77,3,,Retail Trade,Y,Pahang,Malay,F,MARRIED,MALAYSIAN,Factory Worker,SPM,655.99,,1,N,pass,pass,23223.89,N
2026-09-02,12317854,00000000634,800000000634,20260831,Approve,20260906,488,4,G,193,17,3,3951,99,WEBSITE,,108251.67,22797.8,131049.47,3640.26,30,7.02,36, ,A,1519.87,1519.87,34,15,0,24032.88,108,22205.63,33.48,36.29,7224.52,36.23,44.06,1214.98,619.57,0,2019,Wholesale,Y,Perak,Chinese,F,SINGLE,MALAYSIAN,Teacher,Bachelor Degree,302.35,C,1,N,pass,fail,136196.95,Y
2026-09-02,40229850,00000000635,800000000635,20260902,Approve,20260925,650,2,B,183,30,3,6044,70,PARTNER,,49645.25,21163.77,70809.02,842.96,30,6.09,84,N,A,4508.65,4508.65,48,5,30,71328.36,108,30985.84,16.95,19.83,5787.91,21.48,26.88,2700.3,325.29,0,,Manufacturing,Y,Pahang,Malay,M,SINGLE,MALAYSIAN,Driver,Certificate,3843.43,A,,Y,pass,fail,62325.29,Y
2026-09-02,60324737,00000000636,800000000636,20260831,Approve,20260906,852,2,A,136,25,,1391,63,MOBILE_APP,,90327.66,29717.8,120045.46,1429.11,10,4.7,84,-,A,16598.31,16598.31,47,3,22,235594.92,12,75252.21,16.95,18.14,4693.62,18.11,25.03,1927.97,255.3,0,2011,Transportation,N,Sarawak,Chinese,F,SINGLE,MALAYSIAN,Lecturer,Diploma,4880.26,C,1,N,pass,pass,99169.07,Y
2026-09-02,58432469,00000000637,800000000637,20260828,Approve,20260926,745,2,E,150,13,3,7358,55,MOBILE_APP,,48836.39,25668.41,74504.8,689.86,5,5.84,108,Y,A,17178.73,17178.73,62,21,39,253701.0,84,66284.9,28.67,37.66,1690.61,23.73,32.99,2035.15,1652.03,1,,Financial Services,N,Johor,Malay,F,MARRIED,MALAYSIAN,Factory Worker,Diploma,107.57,B,,Y,fail,fail,54007.87,N
2026-09-02,88393811,00000000638,800000000638,20260827,Approve,20260921,722,1,F,141,35,3,8762,38,MOBILE_APP,,98385.59,47903.94,146289.53,1354.53,20,5.41,108,Y,A,16188.5,16188.5,41,6,8,226700.52,12,45637.15,22.59,30.83,2315.0,28.32,33.59,48.22,743.12,0,,Retail Trade,Y,Perak,Chinese,F,SINGLE,MALAYSIAN,Security Guard,Bachelor Degree,532.48,C,,Y,fail,fail,131458.12,Y
2026-09-02,83394369,00000000639,800000000639,20260901,Approve,20260904,794,3,A,140,15,2,7980,29,WEBSITE,,63593.48,15039.86,78633.34,1310.56,20,4.73,60, ,A,13493.75,13493.75,22,1,1,190172.04,60,58285.84,28.36,35.58,6420.91,28.69,37.54,976.17,275.34,0,2017,Wholesale,Y,Selangor,Malay,F,MARRIED,MALAYSIAN,Police Officer,STPM,3238.64,C,1,Y,fail,pass,104438.47,N
2026-09-02,70101689,00000000640,800000000640,20260829,Approve,20260917,725,2,D,199,18,1,9836,90,TELEMARKETING,,8969.31,3402.96,12372.27,147.29,10,5.42,84,N,A,17196.75,17196.75,55,7,4,238384.32,84,113796.49,27.41,29.8,6044.41,26.63,34.06,1526.52,1809.04,3,2010,Professional Services,N,Melaka,Malay,F,MARRIED,MALAYSIAN,Doctor,Diploma,1583.26,,,Y,pass,fail,12628.34,Y
2026-09-02,54703713,00000000641,800000000641,20260902,Approve,20260916,905,1,D,108,13,2,5049,94,COUNTER,,49067.55,12561.29,61628.84,1027.15,5,5.12,60,N,A,19326.87,19326.87,40,19,5,269693.16,12,63424.36,16.79,22.91,6455.5,15.42,20.45,2201.15,936.49,1,,Professional Services,N,Perak,Malay,F,SINGLE,MALAYSIAN,Lecturer,Bachelor Degree,4507.12,B,,N,fail,fail,80315.21,N
2026-09-02,78535354,00000000642,800000000642,20260828,Approve,20260830,632,2,A,176,27,2,3268,95,TELEMARKETING,,50949.52,21719.78,72669.3,865.11,10,6.09,84,Y,A,13220.6,13220.6,23,1,2,197557.44,60,75281.46,34.15,36.48,5812.16,44.17,53.13,651.13,1264.19,0,2016,Government,Y,Selangor,Malay,F,MARRIED,MALAYSIAN,Chef,Master Degree,4129.9,C,1,N,pass,fail,63473.13,N
2026-09-02,47828147,00000000643,800000000643,20260901,Approve,20260906,513,2,G,131,33,3,2469,39,PARTNER,,86266.18,49378.76,135644.94,1255.97,0,6.36,108,Y,A,6771.63,6771.63,28,10,7,96021.48,84,70654.5,30.97,39.72,1848.51,39.88,46.05,1656.82,1599.22,1,,Financial Services,N,Sabah,Malay,M,MARRIED,MALAYSIAN,Lecturer,SPM,327.08,A,1,Y,fail,pass,96401.62,Y
2026-09-02,41889524,00000000644,800000000644,20260827,Approve,20260925,777,2,D,114,32,3,1332,60,COUNTER,,43122.26,7399.78,50522.04,1403.39,10,5.72,36, ,A,10181.61,10181.61,46,22,25,144790.2,12,55657.45,26.75,33.36,666.78,34.0,39.3,1801.7,1929.43,0,2020,Telecommunications,N,Selangor,Malay,M,SINGLE,MALAYSIAN,IT Executive,Bachelor Degree,212.45,,1,Y,fail,pass,67876.15,N
2026-09-02,24531132,00000000645,800000000645,20260830,Approve,20260901,832,2,F,193,34,1,2249,90,PARTNER,,26584.32,6672.66,33256.98,554.28,5,5.02,60, ,A,24777.04,24777.04,40,20,13,362766.48,60,103131.25,19.44,27.69,6189.28,17.63,21.8,1712.07,1327.78,0,,Oil & Gas,Y,Perak,Malay,F,SINGLE,MALAYSIAN,Police Officer,Diploma,2970.52,,1,N,pass,pass,33796.66,N
2026-09-02,75603845,00000000646,800000000646,20260827,Approve,20260905,776,1,D,166,35,1,4449,86,TELEMARKETING,,70476.08,30093.29,100569.37,1197.25,5,6.1,84,Y,A,7302.81,7302.81,43,5,21,106902.96,108,44049.32,24.58,32.64,5390.41,31.93,39.37,313.74,917.05,0,,Real Estate,N,Perlis,Malay,F,SINGLE,MALAYSIAN,Retail Assistant,Diploma,1286.63,,,Y,fail,fail,71813.07,Y
2026-09-02,29528669,00000000647,800000000647,20260831,Approve,20260909,739,3,G,185,16,,8023,39,PARTNER,,40445.86,15684.9,56130.76,668.22,5,5.54,84, ,A,5616.76,5616.76,35,14,16,81794.28,36,31598.63,32.63,35.45,1140.62,33.35,37.17,1089.76,1627.43,0,2014,Healthcare,Y,Selangor,Malay,M,SINGLE,MALAYSIAN,Lecturer,SPM,2817.61,A,,Y,pass,pass,50528.63,Y
2026-09-02,33174501,00000000648,800000000648,20260826,Approve,20260905,807,2,C,133,11,,7835,46,WEBSITE,,76114.42,28558.13,104672.55,1246.1,30,5.36,84,N,A,23124.52,23124.52,30,4,2,336782.28,36,134228.63,25.85,32.39,2808.29,36.02,41.52,2304.19,1934.65,0,,Healthcare,N,Selangor,Malay,M,MARRIED,MALAYSIAN,Civil Servant,Bachelor Degree,3983.91,C,,N,fail,pass,76236.72,Y
2026-09-02,53305572,00000000649,800000000649,20260830,Approve,20260919,694,2,E,196,16,2,3233,70,WEBSITE,,30296.48,8164.9,38461.38,641.02,0,5.39,60,Y,A,10599.21,10599.21,59,10,23,155144.04,36,42010.04,24.67,28.32,4965.04,24.02,29.84,2774.36,1878.26,3,,Professional Services,Y,Kedah,Chinese,M,MARRIED,MALAYSIAN,Technician,SPM,229.99,,,N,pass,pass,35225.85,Y
